pid,majorcat,province,area,sex,age,a003,a004_10,a010,a014,a016,a018,a019,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d007_10,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,com_area,industry,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,work_timeB,commuting_time,나이,학점,성별,건강상태,결혼상태,대학지역,전공일치,본전공,재학중일자리경험,삶의만족도_개인,삶의만족도_관계,삶의만족도_소속집단,종사자수,업무만족도,교통수단,출퇴근시간,사업체지역,산업체
515521,7,1,서울,2,26.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,48.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.6,1,4,5,5,5,1,2018,1,2,2011-03-01,2017-08-31,2018-09-01,,2018-10-01,2018-12-01,,2.0,0,2.0,0,0,1,1,6,4,4,2,2,2,1,2,1,2,6.0,48,2,2,2,2,2,1.0,18.0,3.0,3,1,1,1,1,3,3,3,3,2.0,3,3,0,1,,26.666666667,3.0,여자,건강하다,미혼,수도권,맞지않다,예체능,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,서울,예술/스포츠/여가관련서비스업
515555,7,3,대전,2,24.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,20.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.8,2,4,7,7,7,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-01-01,2018-12-01,,11.0,0,11.0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,5.0,20,2,2,2,2,2,4.0,7.0,3.0,3,1,2,1,1,3,3,3,3,2.0,1,1,0,0,,24.583333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,예체능,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,,대전,도매/소매업
515560,7,3,세종,2,26.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,8.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,6.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1,3.5,2,2,6,6,4,1,2018,1,2,2012-03-01,2017-08-31,2018-09-01,,2018-07-01,2019-02-01,,7.0,0,7.0,0,0,3,4,-1,4,4,1,3,3,1,1,3,3,5.0,6,3,3,3,3,3,8.0,16.0,1.125,1,1,2,2,3,3,3,3,2,,3,3,0,0,,26.083333333,1.125,여자,건강하지않다,미혼,비수도권,보통이다,예체능,없다,그렇지않다,그렇지않다,보통이다,,그렇지않다,,,경기,교육서비스업
515704,7,5,광주,2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,36.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1,3.5,1,4,6,6,6,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-02-01,2018-12-01,,10.0,0,10.0,0,0,3,4,1,3,2,2,2,2,2,2,2,2,6.0,36,2,2,2,2,2,6.0,19.0,1.125,3,1,2,2,3,3,3,3,3,2.0,2,1,0,0,,24.5,1.125,여자,건강하다,미혼,비수도권,보통이다,예체능,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,광주,협회/단체/수리/기타개인서비스업
515733,7,1,서울,2,23.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,24.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2,3.0,1,5,6,6,4,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2015-03-01,2018-12-01,,45.0,0,45.0,1,1,5,4,2,3,2,2,2,1,2,2,2,1,3.0,24,2,2,2,2,2,8.0,16.0,2.0930232558,3,1,1,3,3,3,3,3,2,2.0,2,1,0,0,,23.833333333,2.0930232558,여자,건강하다,미혼,수도권,잘맞다,예체능,있다,그렇지않다,그렇지않다,보통이다,1000명미만,보통이다,,,경기,교육서비스업
515785,7,1,서울,2,25.666666667,2.0,18.0,2.0,16.0,2.0,0.0,30.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,30.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2,3.0,1,4,5,5,3,1,2018,0,1,2014-03-01,2018-02-28,2018-09-01,2015-01-01,,,44.0,,0,44.0,1,1,4,5,2,4,4,1,1,3,3,1,3,3,5.0,30,1,2,1,1,1,16.0,18.0,2.0930232558,3,1,1,3,3,3,3,3,1,2.0,3,3,0,0,30.0,25.666666667,2.0930232558,여자,건강하다,미혼,수도권,잘맞다,예체능,있다,그렇지않다,그렇지않다,그렇다,1000명미만,그렇지않다,승용차,30.0,제주,예술/스포츠/여가관련서비스업
515927,7,5,전남,2,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,5.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3,3.9,1,4,5,5,5,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-01-01,2018-06-01,,5.0,0,5.0,0,0,2,3,6,4,5,1,1,3,1,1,1,3,5.0,40,1,3,1,1,1,8.0,10.0,3.0,3,1,2,1,2,3,3,3,3,2.0,3,3,0,0,,23.75,3.0,여자,건강하다,미혼,비수도권,맞지않다,예체능,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,경기,정보통신업
516016,7,4,경북,2,29.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,16.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3,3.5,1,3,4,4,4,1,2018,1,2,2012-03-01,2017-08-31,2018-09-01,,2017-02-01,2019-08-01,,30.0,0,30.0,1,1,1,3,-1,5,5,2,2,2,2,1,2,2,2.0,16,2,2,2,2,2,3.0,9.0,3.0,2,1,2,1,2,3,2,2,2,,3,3,0,0,,29.416666667,3.0,여자,보통이다,미혼,비수도권,맞지않다,예체능,있다,보통이다,보통이다,보통이다,,그렇지않다,,,대구,숙박/음식점업
516068,7,3,충남,2,23.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,40.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,2.9,1,2,5,5,4,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2019-04-01,2019-07-01,,3.0,0,3.0,0,0,3,3,2,1,1,3,1,2,2,2,3,2,5.0,40,1,2,1,1,1,1.0,10.0,3.0,1,1,2,2,2,3,3,3,2,2.0,1,1,0,0,,23.666666667,3.0,여자,건강하지않다,미혼,비수도권,보통이다,예체능,있다,그렇지않다,그렇지않다,보통이다,1000명미만,그렇다,,,서울,정보통신업
516173,7,4,경남,2,24.5,2.0,16.0,1.0,15.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,30.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,3,3.2,2,4,4,4,4,1,2018,0,1,2014-03-01,2018-02-28,2018-09-01,2015-03-01,,,42.0,,0,42.0,1,1,4,4,1,4,4,2,2,2,2,1,2,2,5.0,30,2,2,2,2,2,15.0,16.0,3.0,3,1,2,3,3,3,2,2,2,2.0,3,3,0,0,5.0,24.5,3.0,여자,건강하다,미혼,비수도권,잘맞다,예체능,없다,보통이다,보통이다,보통이다,1000명미만,그렇지않다,도보,5.0,경남,교육서비스업
516177,7,4,경북,2,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,14.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,60.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.0,2,3,7,7,4,1,2018,1,2,2011-03-01,2018-02-28,2018-09-01,,2018-02-01,2018-12-01,,10.0,0,10.0,0,0,2,1,-1,4,3,1,1,3,3,3,3,3,5.0,60,1,2,1,1,1,14.0,7.0,3.0,2,1,2,1,1,3,3,3,2,,3,2,0,1,,27.5,3.0,여자,보통이다,미혼,비수도권,맞지않다,예체능,없다,그렇지않다,그렇지않다,보통이다,,그렇지않다,,,경북,도매/소매업
516237,7,5,전북,2,23.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1,3.6,2,3,4,4,4,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-02-01,2019-08-01,,18.0,0,18.0,1,0,3,1,1,3,3,2,2,2,1,2,2,2,2.0,8,3,3,3,3,3,1.0,9.0,1.125,2,1,2,2,1,3,2,2,2,2.0,2,2,0,0,,23.666666667,1.125,여자,보통이다,미혼,비수도권,보통이다,예체능,없다,보통이다,보통이다,보통이다,1000명미만,보통이다,,,서울,숙박/음식점업
516245,7,1,서울,2,27.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,25.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3,2.7,2,3,5,5,4,1,2018,1,2,2015-03-01,2018-02-28,2018-09-01,,2018-02-01,2019-07-01,,17.0,0,17.0,1,0,1,1,-1,3,3,2,2,2,1,2,2,2,5.0,25,2,2,1,1,2,1.0,9.0,3.0,2,1,1,1,1,3,3,3,2,,2,2,0,0,,27.083333333,3.0,여자,보통이다,미혼,수도권,맞지않다,예체능,없다,그렇지않다,그렇지않다,보통이다,,보통이다,,,서울,숙박/음식점업
600202,2,1,서울,2,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,40.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1,3.0,2,3,1,1,4,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2018-04-01,2018-06-01,,2.0,0,2.0,0,0,3,2,2,4,4,3,1,3,3,3,1,3,5.0,40,3,2,2,2,2,1.0,14.0,1.125,2,1,1,2,1,1,1,1,2,2.0,3,3,0,0,,23.75,1.125,여자,보통이다,미혼,수도권,보통이다,문과,없다,그렇다,그렇다,보통이다,1000명미만,그렇지않다,,,서울,사업시설관리/사업지원및임대서비스업
600258,2,2,경기,2,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,-1.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,8.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3,3.7,1,4,4,4,4,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2019-03-01,2019-05-01,,2.0,0,2.0,0,0,2,2,-1,3,2,3,3,3,3,3,3,3,2.0,8,3,3,3,3,3,8.0,14.0,3.0,3,1,1,1,1,1,2,2,2,,2,1,0,0,,22.25,3.0,여자,건강하다,미혼,수도권,맞지않다,문과,있다,보통이다,보통이다,보통이다,,보통이다,,,경기,사업시설관리/사업지원및임대서비스업
600277,2,2,경기,1,29.666666667,2.0,15.0,9.0,9.0,2.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,80.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,4.3,2,1,7,7,7,2,2018,0,1,2016-03-01,2018-02-28,2018-09-01,2010-10-01,,,95.0,,0,95.0,1,1,3,3,9,4,4,1,1,1,1,1,1,1,5.0,80,2,1,1,1,1,9.0,15.0,3.0,1,2,1,2,2,1,3,3,3,1.0,3,3,1,1,15.0,29.666666667,3.0,남자,건강하지않다,기혼,수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,승용차,15.0,강원,공공행정/국방사회보장행정
600284,2,2,경기,2,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,40.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3,3.0,2,5,5,6,5,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2017-10-01,2018-10-01,,12.0,0,12.0,1,0,3,3,-1,3,4,1,1,1,3,1,3,3,5.0,40,1,3,1,1,3,1.0,3.0,3.0,3,1,1,2,2,1,3,3,3,,2,3,0,0,,23.5,3.0,여자,건강하다,미혼,수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,,서울,제조업
600286,2,2,경기,2,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,8.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,6.0,48.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.8,2,3,5,5,5,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-04-01,,13.0,0,13.0,1,0,1,1,2,4,4,1,1,3,2,1,1,3,6.0,48,1,2,1,1,1,8.0,7.0,3.0,2,1,1,1,1,1,3,3,3,2.0,3,3,0,1,,22.5,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,경기,도매/소매업
600301,2,2,경기,2,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,42.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,3,4.0,2,4,5,5,5,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2018-06-01,2019-06-01,,12.0,0,12.0,1,0,4,4,-1,4,4,2,1,1,1,1,2,1,5.0,42,2,2,1,2,1,,9.0,3.0,3,1,1,3,3,1,3,3,3,,3,3,0,1,,22.25,3.0,여자,건강하다,미혼,수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,,,숙박/음식점업
600327,2,3,충남,2,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,45.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3,4.2,1,4,6,6,6,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-01-01,,10.0,0,10.0,0,0,1,1,3,4,4,2,2,2,2,2,2,2,5.0,45,2,2,2,3,3,1.0,18.0,3.0,3,1,2,1,1,1,3,3,3,2.0,3,3,0,1,,22.75,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,서울,예술/스포츠/여가관련서비스업
600386,2,4,울산,1,26.583333333,2.0,7.0,9.0,8.0,1.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,35.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.8,2,2,4,4,3,1,2018,0,1,2011-03-01,2018-02-28,2018-09-01,2016-04-01,,,29.0,,0,29.0,1,1,5,1,9,3,3,1,1,1,1,1,1,3,5.0,35,1,2,1,1,1,8.0,7.0,3.0,1,1,2,3,1,1,2,2,1,1.0,2,2,0,0,15.0,26.583333333,3.0,남자,건강하지않다,미혼,비수도권,잘맞다,문과,없다,보통이다,보통이다,그렇다,1000명이상,보통이다,도보,15.0,경기,도매/소매업
600403,2,1,서울,2,29.916666667,2.0,14.0,9.0,1.0,4.0,0.0,40.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,45.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,3,3.3,2,4,2,4,3,1,2018,0,1,2016-03-01,2018-02-28,2018-09-01,2016-07-01,,,26.0,,0,26.0,1,1,1,1,9,3,2,1,1,2,2,2,2,2,5.0,45,1,3,1,3,3,1.0,14.0,3.0,3,1,1,1,1,1,1,2,1,1.0,2,1,0,1,40.0,29.916666667,3.0,여자,건강하다,미혼,수도권,맞지않다,문과,없다,그렇다,보통이다,그렇다,1000명이상,보통이다,통근버스,40.0,서울,사업시설관리/사업지원및임대서비스업
600429,2,2,경기,2,22.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,5.0,40.0,5.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.8,2,5,7,7,7,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2018-09-01,2018-11-01,,2.0,0,2.0,0,0,5,4,9,5,5,3,3,3,3,3,1,3,5.0,40,1,2,1,1,1,5.0,8.0,3.0,3,1,1,3,3,1,3,3,3,1.0,3,3,0,0,,22.333333333,3.0,여자,건강하다,미혼,수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,,,인천,운수/창고업
600488,2,4,대구,2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,,1.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,40.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,3,4.0,2,3,5,5,5,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-01-01,,10.0,0,10.0,0,0,5,5,7,3,5,1,1,3,1,2,2,3,5.0,40,1,2,1,1,1,,9.0,3.0,2,1,2,3,3,1,3,3,3,2.0,2,3,0,0,,24.0,3.0,여자,보통이다,미혼,비수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,,숙박/음식점업
600578,2,2,경기,2,23.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.1,2,4,5,5,5,1,2018,1,2,2015-03-01,2018-02-28,2018-09-01,,2018-08-01,2019-05-01,,9.0,0,9.0,0,0,4,4,4,3,3,1,1,3,1,1,1,3,5.0,40,1,2,1,1,1,1.0,17.0,3.0,3,1,1,3,3,1,3,3,3,2.0,2,2,0,0,,23.416666667,3.0,여자,건강하다,미혼,수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,서울,보건업/사회복지서비스업
600668,2,3,대전,2,22.0,2.0,9.0,-1.0,8.0,3.0,0.0,20.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,35.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,3,4.2,2,5,5,6,5,1,2018,0,1,2016-03-01,2018-02-28,2018-09-01,2016-07-01,,,26.0,,0,26.0,1,1,2,1,-1,4,4,1,2,2,1,1,2,2,5.0,35,1,3,3,1,3,8.0,9.0,3.0,3,1,2,1,1,1,3,3,3,,3,3,0,0,20.0,22.0,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,시내버스,20.0,경기,숙박/음식점업
600816,2,4,경북,1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,-1.0,8.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,40.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.4,2,5,5,5,5,1,2018,1,2,2013-03-01,2018-02-28,2018-09-01,,2018-12-01,2019-06-01,,6.0,0,6.0,0,0,3,3,-1,3,3,2,2,3,1,1,2,3,5.0,40,1,2,1,1,1,8.0,8.0,3.0,3,1,2,2,2,1,3,3,3,,2,2,0,0,,25.0,3.0,남자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,,보통이다,,,경기,운수/창고업
601006,2,5,제주,1,23.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,16.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,40.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2,3.7,2,5,7,5,7,1,2018,1,2,2014-03-01,2018-02-28,2018-09-01,,2018-06-01,2019-04-01,,10.0,0,10.0,0,0,1,1,-1,4,4,3,1,3,3,1,3,1,5.0,40,3,3,3,1,1,16.0,7.0,2.0930232558,3,1,2,1,1,1,3,3,3,,3,3,0,0,,23.916666667,2.0930232558,남자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,,제주,도매/소매업
601020,2,2,경기,1,32.916666667,2.0,15.0,9.0,8.0,2.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.8,2,4,6,6,6,2,2018,0,1,2016-03-01,2018-02-28,2018-09-01,2008-03-01,,,126.0,,0,126.0,1,1,3,3,9,5,5,1,1,1,1,1,1,1,5.0,40,2,1,1,1,1,8.0,15.0,3.0,3,2,1,2,2,1,3,3,3,1.0,3,3,1,0,30.0,32.916666667,3.0,남자,건강하다,기혼,수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,승용차,30.0,경기,공공행정/국방사회보장행정
601040,2,2,경기,2,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3,3.5,1,3,4,4,4,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2018-04-01,2018-09-01,,5.0,0,5.0,0,0,2,2,9,3,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,1.0,17.0,3.0,2,1,1,1,1,1,2,2,2,1.0,2,2,1,0,,22.25,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,있다,보통이다,보통이다,보통이다,1000명이상,보통이다,,,서울,보건업/사회복지서비스업
601173,3,2,강원,2,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,48.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1,3.5,1,3,4,5,4,1,2018,1,2,2015-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-05-01,,14.0,0,14.0,1,0,4,5,2,3,3,1,1,1,1,1,1,1,6.0,48,1,3,3,1,1,9.0,17.0,1.125,2,1,1,3,3,1,2,3,2,2.0,2,2,1,1,,23.5,1.125,여자,보통이다,미혼,수도권,잘맞다,문과,있다,보통이다,그렇지않다,보통이다,1000명미만,보통이다,,,강원,보건업/사회복지서비스업
601214,3,2,경기,2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,3,3.9,1,4,5,5,5,1,2018,1,2,2015-03-01,2018-02-28,2018-09-01,,2018-03-01,2019-02-01,,11.0,0,11.0,0,0,4,4,4,3,3,1,1,3,1,1,1,3,5.0,40,1,3,1,1,1,8.0,16.0,3.0,3,1,1,3,3,1,3,3,3,2.0,2,2,0,0,,23.0,3.0,여자,건강하다,미혼,수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,경기,교육서비스업
601277,3,4,대구,2,22.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,14.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,18.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.4,2,4,7,6,6,1,2018,1,2,2015-03-01,2018-02-28,2018-09-01,,2018-02-01,2018-03-01,,1.0,0,1.0,0,0,2,2,1,3,3,3,3,3,1,2,3,3,3.0,18,2,2,2,2,2,14.0,7.0,3.0,3,1,2,1,1,1,3,3,3,2.0,2,2,0,0,,22.666666667,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,경북,도매/소매업
601318,3,5,전북,2,24.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,50.0,4.0,4.0,5.0,5.0,3.0,1.0,1.0,2.0,2.0,3,4.0,2,4,5,6,6,1,2018,1,2,2017-03-01,2018-02-28,2018-09-01,,2018-01-01,2019-02-01,,13.0,0,13.0,1,0,5,5,2,4,4,2,1,1,1,1,1,1,5.0,50,3,1,1,2,2,12.0,16.0,3.0,3,1,2,3,3,1,3,3,3,2.0,3,3,0,1,,24.583333333,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,전북,교육서비스업
601358,4,5,전북,2,25.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,4.1,2,4,5,5,5,1,2018,1,2,2016-03-01,2018-02-28,2018-09-01,,2017-11-01,2019-03-01,,16.0,0,16.0,1,0,4,4,3,4,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,12.0,6.0,3.0,3,1,2,3,3,2,3,3,3,2.0,3,3,1,0,,25.083333333,3.0,여자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,전북,건설업
601459,4,1,서울,1,26.916666667,1.0,7.0,-1.0,1.0,9.0,0.0,15.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,40.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,3,3.7,1,4,5,5,5,1,2018,0,1,2011-03-01,2018-02-28,2018-09-01,2016-08-01,,,25.0,,0,25.0,1,1,1,1,-1,4,4,2,2,2,1,2,2,2,5.0,40,1,2,2,1,2,1.0,7.0,3.0,3,1,1,1,1,2,3,3,3,,3,3,0,0,15.0,26.916666667,3.0,남자,건강하다,미혼,수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,자전거,15.0,서울,도매/소매업
