pid,majorcat,province,area,sex,age,a003,a004_10,a010,a014,a016,a018,a019,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d007_10,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,com_area,industry,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,work_timeB,commuting_time,나이,학점,성별,건강상태,결혼상태,대학지역,전공일치,본전공,재학중일자리경험,삶의만족도_개인,삶의만족도_관계,삶의만족도_소속집단,종사자수,업무만족도,교통수단,출퇴근시간
26723,2,3,충남,1,27.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,11.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,3,3.02,1,5,7,7,7,1,2019,1,2,2012-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-03-01,,12.0,0,12.0,1,0,4,4,9,4,4,1,1,3,2,1,2,1,5.0,40,1,2,1,1,2,11.0,17.0,3.0,3,1,2,3,3,1,3,3,3,1.0,3,3,0,0,,27.083333333,3.0,남자,건강하다,미혼,비수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,,
26727,2,3,충남,2,24.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,42.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3,3.0,1,2,2,2,5,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2018-09-01,2019-01-01,,4.0,0,4.0,0,0,2,2,-1,1,2,2,2,2,1,2,2,2,6.0,42,3,3,3,3,1,1.0,7.0,3.0,1,1,2,1,1,1,1,1,3,,1,1,0,1,,24.583333333,3.0,여자,건강하지않다,미혼,비수도권,맞지않다,문과,있다,그렇다,그렇다,그렇지않다,,그렇다,,
26741,2,3,충남,2,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3,3.8,1,5,4,4,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2020-02-01,2020-05-01,,3.0,0,3.0,0,0,1,1,9,3,3,2,2,2,2,2,2,2,2.0,16,2,2,3,3,3,8.0,8.0,3.0,3,1,2,1,1,1,2,2,2,1.0,2,2,0,0,,25.25,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,있다,보통이다,보통이다,보통이다,1000명이상,보통이다,,
26756,2,3,충북,1,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3,3.7,1,5,7,7,7,1,2019,1,2,2012-03-01,2019-02-28,2019-09-01,,2019-07-01,2019-10-01,,3.0,0,3.0,0,0,1,2,2,4,4,3,3,3,3,3,3,3,5.0,40,1,2,1,1,1,9.0,7.0,3.0,3,1,2,1,1,1,3,3,3,2.0,3,3,0,0,,27.25,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
26759,2,4,경남,2,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,15.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,40.0,3.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.2,2,4,5,5,5,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2019-08-01,2019-12-01,,4.0,0,4.0,0,0,5,4,3,3,3,2,1,3,2,2,1,3,5.0,40,1,2,1,1,1,15.0,17.0,3.0,3,1,2,3,3,1,3,3,3,2.0,2,2,0,0,,25.25,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
26780,2,4,경북,2,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.9,1,4,5,5,5,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2019-04-01,2020-07-01,,15.0,0,15.0,1,0,3,3,5,2,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,3.0,17.0,3.0,3,1,2,2,2,1,3,3,3,2.0,1,2,1,0,,25.5,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,
26817,2,4,부산,2,23.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,20.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3,3.1,2,4,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-08-01,2019-09-01,,1.0,0,1.0,0,0,3,3,-1,4,4,2,2,2,2,2,2,2,5.0,20,2,2,2,2,2,7.0,,3.0,3,1,2,2,2,1,3,3,3,,3,3,0,0,,23.916666667,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,
26966,2,4,부산,1,26.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,15.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,45.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.2,2,5,4,4,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-11-01,2020-07-01,,20.0,0,20.0,1,0,3,3,8,1,1,1,1,2,2,2,2,2,5.0,45,3,3,3,3,3,15.0,13.0,3.0,3,1,2,2,2,1,2,2,2,2.0,1,1,0,1,,26.416666667,3.0,남자,건강하다,미혼,비수도권,보통이다,문과,없다,보통이다,보통이다,보통이다,1000명미만,그렇다,,
26982,2,1,서울,2,25.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,18.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2,3.85,1,3,4,4,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-11-01,2020-02-01,,3.0,0,3.0,0,0,1,1,-1,4,4,1,1,1,1,1,1,1,5.0,18,2,2,2,1,1,1.0,9.0,2.0930232558,2,1,1,1,1,1,2,2,2,,3,3,1,0,,25.583333333,2.0930232558,여자,보통이다,미혼,수도권,맞지않다,문과,있다,보통이다,보통이다,보통이다,,그렇지않다,,
27043,2,4,경북,1,27.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.7,2,4,6,6,6,1,2019,1,2,2011-03-01,2018-08-31,2019-09-01,,2019-06-01,2020-03-01,,9.0,0,9.0,0,0,2,3,2,4,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,3.0,14.0,3.0,3,1,2,1,2,1,3,3,3,2.0,3,3,1,0,,27.833333333,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
27084,2,1,서울,1,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.8,1,3,1,1,1,1,2019,1,2,2011-03-01,2018-08-31,2019-09-01,,2020-01-01,2020-04-01,,3.0,0,3.0,0,0,2,3,-1,2,2,3,3,3,3,3,3,3,5.0,40,1,2,1,1,1,1.0,9.0,3.0,2,1,1,1,2,1,1,1,1,,1,1,0,0,,27.75,3.0,남자,보통이다,미혼,수도권,맞지않다,문과,있다,그렇다,그렇다,그렇다,,그렇다,,
27177,2,3,충남,1,26.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,14.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,21.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.4,1,5,3,3,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-11-01,,8.0,0,8.0,0,0,1,2,2,3,3,1,1,3,1,1,1,3,3.0,21,2,2,2,2,2,14.0,9.0,3.0,3,1,2,1,1,1,1,1,2,2.0,2,2,0,0,,26.583333333,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,있다,그렇다,그렇다,보통이다,1000명미만,보통이다,,
27227,2,4,부산,2,24.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,15.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,40.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3,3.98,1,3,4,3,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-05-01,,3.0,0,3.0,0,0,1,1,-1,3,4,2,2,2,1,2,1,2,5.0,40,3,3,3,3,3,15.0,9.0,3.0,2,1,2,1,1,1,2,1,2,,2,3,0,0,,24.666666667,3.0,여자,보통이다,미혼,비수도권,맞지않다,문과,있다,보통이다,그렇다,보통이다,,보통이다,,
27232,2,4,부산,2,23.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,8.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,40.0,4.0,5.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,3,3.9,1,5,6,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-02-01,,12.0,0,12.0,1,0,4,5,8,5,4,1,3,1,1,3,1,1,5.0,40,1,2,1,1,1,2.0,16.0,3.0,3,1,2,3,3,1,3,3,3,2.0,3,3,0,0,,23.583333333,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
27270,2,1,서울,2,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,20.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.94,1,4,7,7,7,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-06-01,,14.0,0,14.0,1,0,2,1,5,4,4,1,2,3,2,2,1,2,5.0,20,1,2,1,1,1,1.0,9.0,3.0,3,1,1,1,1,1,3,3,3,2.0,3,3,0,0,,27.0,3.0,여자,건강하다,미혼,수도권,맞지않다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
27396,2,1,서울,1,28.666666667,2.0,15.0,9.0,13.0,2.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,3,3.5,2,4,7,7,7,1,2019,0,1,2010-03-01,2018-08-31,2019-09-01,2017-09-01,,,24.0,,0,24.0,1,1,4,4,9,4,4,1,1,1,1,1,1,1,5.0,40,2,1,1,2,2,13.0,15.0,3.0,3,1,1,3,3,1,3,3,3,1.0,3,3,1,0,20.0,28.666666667,3.0,남자,건강하다,미혼,수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,승용차,20.0
27403,2,1,서울,1,31.583333333,2.0,15.0,9.0,1.0,3.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.5,2,5,6,6,6,1,2019,0,1,2017-03-01,2019-02-28,2019-09-01,2014-02-01,,,67.0,,0,67.0,1,1,3,3,9,4,4,1,1,1,1,1,1,1,5.0,40,1,2,2,2,1,1.0,15.0,3.0,3,1,1,2,2,1,3,3,3,1.0,3,3,1,0,30.0,31.583333333,3.0,남자,건강하다,미혼,수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,시내버스,30.0
27426,2,1,서울,2,26.5,2.0,11.0,9.0,12.0,2.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,4.13,1,4,6,7,6,1,2019,0,1,2013-03-01,2018-08-31,2019-09-01,,,,,,0,,0,0,4,4,9,4,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,12.0,11.0,3.0,3,1,1,3,3,1,3,3,3,1.0,3,3,1,0,20.0,26.5,3.0,여자,건강하다,미혼,수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,승용차,20.0
27566,2,4,부산,2,26.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.92,1,4,6,6,6,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-08-01,,3.0,0,3.0,0,0,3,2,-1,4,4,3,3,3,3,3,3,3,5.0,5,2,2,2,2,2,15.0,16.0,3.0,3,1,2,2,1,1,3,3,3,,3,3,0,0,,26.333333333,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,
27581,2,5,광주,2,24.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,28.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3,3.4,1,2,3,3,3,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2020-04-01,2020-08-01,,4.0,0,4.0,0,0,1,1,1,3,3,3,3,3,3,3,3,3,4.0,28,3,3,3,3,3,13.0,9.0,3.0,1,1,2,1,1,1,1,1,1,2.0,2,2,0,0,,24.083333333,3.0,여자,건강하지않다,미혼,비수도권,맞지않다,문과,있다,그렇다,그렇다,그렇다,1000명미만,보통이다,,
27594,2,5,전남,2,24.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,9.0,13.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,6.0,48.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3,4.35,1,3,3,3,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2020-07-01,2020-08-01,,1.0,0,1.0,0,0,4,4,9,4,4,2,1,3,1,2,3,3,6.0,48,3,3,3,3,3,13.0,15.0,3.0,2,1,2,3,3,1,1,1,2,1.0,3,3,0,1,,24.166666667,3.0,여자,보통이다,미혼,비수도권,잘맞다,문과,있다,그렇다,그렇다,보통이다,1000명이상,그렇지않다,,
27708,3,3,대전,2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.9,2,4,5,5,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-04-01,2019-12-01,,8.0,0,8.0,0,0,3,4,2,4,4,3,3,3,3,3,3,3,5.0,40,1,2,1,1,1,12.0,3.0,3.0,3,1,2,2,3,1,3,3,2,2.0,3,3,0,0,,26.0,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇지않다,그렇지않다,보통이다,1000명미만,그렇지않다,,
27811,3,4,경남,2,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,15.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,60.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3.5,2,4,4,4,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-02-01,,12.0,0,12.0,1,0,4,4,3,2,2,2,2,3,2,2,3,3,5.0,60,3,3,3,3,3,15.0,16.0,3.0,3,1,2,3,3,1,2,2,3,2.0,1,1,0,1,,23.75,3.0,여자,건강하다,미혼,비수도권,잘맞다,문과,없다,보통이다,보통이다,그렇지않다,1000명미만,그렇다,,
27840,3,5,전남,2,23.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,20.0,5.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3,4.0,2,4,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,3,4,3,5,5,3,1,1,1,1,3,1,5.0,20,1,2,1,1,1,13.0,16.0,3.0,3,1,2,2,3,1,3,3,3,2.0,3,3,0,0,,23.666666667,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
27896,3,4,경북,2,23.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,16.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.0,2,4,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2020-08-01,2020-08-01,,0.0,0,0.0,0,0,1,1,3,3,2,3,3,3,3,1,3,3,5.0,40,2,2,2,2,2,16.0,7.0,3.0,3,1,2,1,1,1,3,3,3,2.0,2,1,0,0,,23.833333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,
27922,3,5,광주,2,24.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,45.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3,4.3,2,5,4,5,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-03-01,,12.0,0,12.0,1,0,1,2,9,4,4,1,2,2,1,2,2,2,5.0,45,2,2,2,2,2,6.0,9.0,3.0,3,1,2,1,1,1,2,3,2,1.0,3,3,0,1,,24.083333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,없다,보통이다,그렇지않다,보통이다,1000명이상,그렇지않다,,
27955,3,5,제주,1,28.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,16.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2,3.0,1,2,3,4,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,5,2,3,3,3,3,3,3,1,1,3,3,5.0,40,1,2,1,1,1,16.0,16.0,2.0930232558,1,1,2,3,1,1,1,2,2,2.0,2,2,0,0,,28.333333333,2.0930232558,남자,건강하지않다,미혼,비수도권,잘맞다,문과,있다,그렇다,보통이다,보통이다,1000명미만,보통이다,,
27987,3,1,서울,2,25.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3.6,1,3,4,4,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,3,4,5,3,3,3,3,3,3,3,3,3,2.0,4,3,3,3,3,3,1.0,16.0,3.0,2,1,1,2,3,1,2,2,2,2.0,2,2,0,0,,25.583333333,3.0,여자,보통이다,미혼,수도권,보통이다,문과,있다,보통이다,보통이다,보통이다,1000명미만,보통이다,,
28031,3,3,대전,2,24.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,9.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3,3.78,1,3,1,1,1,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2020-02-01,2020-07-01,,5.0,0,5.0,0,0,4,4,-1,3,2,2,2,2,2,2,2,2,3.0,9,2,2,2,2,2,10.0,16.0,3.0,2,1,2,3,3,1,1,1,1,,2,1,0,0,,24.833333333,3.0,여자,보통이다,미혼,비수도권,잘맞다,문과,있다,그렇다,그렇다,그렇다,,보통이다,,
28045,3,3,충북,2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,10.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,18.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3,3.8,2,2,1,6,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-06-01,,4.0,0,4.0,0,0,1,2,-1,4,4,3,3,3,1,3,3,3,3.0,18,3,3,1,1,1,10.0,7.0,3.0,1,1,2,1,1,1,1,3,2,,3,3,0,0,,24.5,3.0,여자,건강하지않다,미혼,비수도권,맞지않다,문과,없다,그렇다,그렇지않다,보통이다,,그렇지않다,,
28067,3,4,경북,1,33.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,5.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,18.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,3,3.9,2,2,6,5,6,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-06-01,,1.0,0,1.0,0,0,5,5,5,5,4,2,2,2,2,2,2,2,5.0,18,1,2,1,1,1,8.0,16.0,3.0,1,1,2,3,3,1,3,3,3,2.0,3,3,0,0,,33.416666667,3.0,남자,건강하지않다,미혼,비수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,
28075,3,4,대구,2,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,15.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,15.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2,3.4,1,3,4,4,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-11-01,,8.0,0,8.0,0,0,5,5,-1,4,3,2,2,2,2,2,1,2,5.0,15,2,2,2,2,2,15.0,16.0,2.0930232558,2,1,2,3,3,1,2,2,2,,3,2,0,0,,23.75,2.0930232558,여자,보통이다,미혼,비수도권,잘맞다,문과,있다,보통이다,보통이다,보통이다,,그렇지않다,,
28092,3,5,광주,1,27.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,7.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3,3.5,2,4,6,6,6,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2018-06-01,2019-01-01,,7.0,0,7.0,0,0,1,2,7,2,2,3,3,3,3,3,3,3,5.0,40,1,2,1,1,1,6.0,11.0,3.0,3,1,2,1,1,1,3,3,3,2.0,1,1,0,0,,27.333333333,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,
28146,3,3,충북,2,25.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,10.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,20.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3.7,2,3,3,3,3,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-03-01,,1.0,0,1.0,0,0,4,4,2,4,3,2,2,2,1,2,2,2,5.0,20,3,3,3,3,3,10.0,16.0,3.0,2,1,2,3,3,1,1,1,1,2.0,3,2,0,0,,25.166666667,3.0,여자,보통이다,미혼,비수도권,잘맞다,문과,없다,그렇다,그렇다,그렇다,1000명미만,그렇지않다,,
28177,3,1,서울,2,28.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,12.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3,4.1,2,3,3,4,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-06-01,,5.0,0,5.0,0,0,1,2,6,3,4,2,2,2,2,2,1,2,3.0,12,3,3,3,3,3,1.0,9.0,3.0,2,1,1,1,1,1,1,2,2,2.0,2,3,0,0,,28.333333333,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,없다,그렇다,보통이다,보통이다,1000명미만,보통이다,,
28206,3,3,충북,1,27.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,11.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3,2.98,2,5,4,4,4,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2019-03-01,2019-10-01,,7.0,0,7.0,0,0,1,3,3,4,4,2,2,2,2,2,2,2,5.0,11,3,3,3,3,3,10.0,14.0,3.0,3,1,2,1,2,1,2,2,2,2.0,3,3,0,0,,27.083333333,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,없다,보통이다,보통이다,보통이다,1000명미만,그렇지않다,,
28225,3,4,경북,2,24.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,20.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3,3.5,2,4,3,6,5,1,2019,1,2,2014-03-01,2018-08-31,2019-09-01,,2017-05-01,2019-07-01,,26.0,0,26.0,1,1,2,2,9,4,4,1,1,2,1,1,1,2,5.0,20,1,2,1,1,1,3.0,7.0,3.0,3,1,2,1,1,1,1,3,3,1.0,3,3,0,0,,24.583333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇다,그렇지않다,그렇지않다,1000명이상,그렇지않다,,
